010100110101,EFSP
010100110110,EFSJ
010100110111,EFSP
010100111000,EFSJ
010100111001,EFSP
010100111010,EFSJ
010100111011,EFSP
010100111100,EFSP
010100111101,EFSP
010100111110,EFSP
010100111111,EFSP
010101000000,ITSJ
010101000001,ITSJ
010101000010,ITNJ
010101000011,ITNJ
010101000100,ITSJ
010101000101,ITSP
010101000110,ITNJ
010101000111,ITNP
010101001000,ITSJ
010101001001,ITSP
010101001010,ITNJ
010101001011,ITNP
010101001100,ITSP
010101001101,ITSP
010101001110,ITNP
010101001111,ITNP
010101010000,IFSJ
010101010001,IFSJ
010101010010,IFNJ
010101010011,IFNJ
010101010100,IFSJ
010101010101,IFSP
010101010110,IFNJ
010101010111,IFNP
010101011000,IFSJ
010101011001,IFSP
010101011010,IFNJ
010101011011,IFNP
010101011100,IFSP
010101011101,IFSP
010101011110,IFNP
010101011111,IFNP
010101100000,ETSJ
010101100001,ETSJ
010101100010,ETNJ
010101100011,ETNJ
010101100100,ETSJ
010101100101,ETSP
010101100110,ETNJ
010101100111,ETNP
010101101000,ETSJ
010101101001,ETSP
010101101010,ETNJ
010101101011,ETNP
010101101100,ETSP
010101101101,ETSP
010101101110,ETNP
010101101111,ETNP
010101110000,EFSJ
010101110001,EFSJ
010101110010,EFNJ
010101110011,EFNJ
010101110100,EFSJ
010101110101,EFSP
010101110110,EFNJ
010101110111,EFNP
010101111000,EFSJ
010101111001,EFSP
010101111010,EFNJ
010101111011,EFNP
010101111100,EFSP
010101111101,EFSP
010101111110,EFNP
010101111111,EFNP
010110000000,ITSJ
010110000001,ITSJ
010110000010,ITNJ
010110000011,ITNJ
010110000100,ITSJ
010110000101,ITSP
010110000110,ITNJ
010110000111,ITNP
010110001000,ITSJ
010110001001,ITSP
010110001010,ITNJ
010110001011,ITNP
010110001100,ITSP
010110001101,ITSP
010110001110,ITNP
010110001111,ITNP
010110010000,IFSJ
010110010001,IFSJ
010110010010,IFNJ
010110010011,IFNJ
010110010100,IFSJ
010110010101,IFSP
010110010110,IFNJ
010110010111,IFNP
010110011000,IFSJ
010110011001,IFSP
010110011010,IFNJ
010110011011,IFNP
010110011100,IFSP
010110011101,IFSP
010110011110,IFNP
010110011111,IFNP
010110100000,ETSJ
010110100001,ETSJ
010110100010,ETNJ
010110100011,ETNJ
010110100100,ETSJ
010110100101,ETSP
010110100110,ETNJ
010110100111,ETNP
010110101000,ETSJ
010110101001,ETSP
010110101010,ETNJ
010110101011,ETNP
010110101100,ETSP
010110101101,ETSP
010110101110,ETNP
010110101111,ETNP
010110110000,EFSJ
010110110001,EFSJ
010110110010,EFNJ
010110110011,EFNJ
010110110100,EFSJ
010110110101,EFSP
010110110110,EFNJ
010110110111,EFNP
010110111000,EFSJ
010110111001,EFSP
010110111010,EFNJ
010110111011,EFNP
010110111100,EFSP
010110111101,EFSP
010110111110,EFNP
010110111111,EFNP
010111000000,ITNJ
010111000001,ITNJ
010111000010,ITNJ
010111000011,ITNJ
010111000100,ITNJ
010111000101,ITNP
010111000110,ITNJ
010111000111,ITNP
010111001000,ITNJ
010111001001,ITNP
010111001010,ITNJ
010111001011,ITNP
010111001100,ITNP
010111001101,ITNP
010111001110,ITNP
010111001111,ITNP
010111010000,IFNJ
010111010001,IFNJ
010111010010,IFNJ
010111010011,IFNJ
010111010100,IFNJ
010111010101,IFNP
010111010110,IFNJ
010111010111,IFNP
010111011000,IFNJ
010111011001,IFNP
010111011010,IFNJ
010111011011,IFNP
010111011100,IFNP
010111011101,IFNP
010111011110,IFNP
010111011111,IFNP
010111100000,ETNJ
010111100001,ETNJ
010111100010,ETNJ
010111100011,ETNJ
010111100100,ETNJ
010111100101,ETNP
010111100110,ETNJ
010111100111,ETNP
010111101000,ETNJ
010111101001,ETNP
010111101010,ETNJ
010111101011,ETNP
010111101100,ETNP
010111101101,ETNP
010111101110,ETNP
010111101111,ETNP
010111110000,EFNJ
010111110001,EFNJ
010111110010,EFNJ
010111110011,EFNJ
010111110100,EFNJ
010111110101,EFNP
010111110110,EFNJ
010111110111,EFNP
010111111000,EFNJ
010111111001,EFNP
010111111010,EFNJ
010111111011,EFNP
010111111100,EFNP
010111111101,EFNP
010111111110,EFNP
010111111111,EFNP
011000000000,IFSJ
011000000001,IFSJ
011000000010,IFSJ
011000000011,IFSJ
011000000100,IFSJ
011000000101,IFSP
011000000110,IFSJ
011000000111,IFSP
011000001000,IFSJ
011000001001,IFSP
011000001010,IFSJ
011000001011,IFSP
011000001100,IFSP
011000001101,IFSP
011000001110,IFSP
011000001111,IFSP
011000010000,IFSJ
011000010001,IFSJ
011000010010,IFSJ
011000010011,IFSJ
011000010100,IFSJ
011000010101,IFSP
011000010110,IFSJ
011000010111,IFSP
011000011000,IFSJ
011000011001,IFSP
011000011010,IFSJ
011000011011,IFSP
011000011100,IFSP
011000011101,IFSP
011000011110,IFSP
011000011111,IFSP
011000100000,IFSJ
011000100001,IFSJ
011000100010,IFSJ
011000100011,IFSJ
011000100100,IFSJ
011000100101,IFSP
011000100110,IFSJ
011000100111,IFSP
011000101000,IFSJ
011000101001,IFSP
011000101010,IFSJ
011000101011,IFSP
011000101100,IFSP
011000101101,IFSP
011000101110,IFSP
011000101111,IFSP
011000110000,IFSJ
011000110001,IFSJ
011000110010,IFSJ
011000110011,IFSJ
011000110100,IFSJ
011000110101,IFSP
011000110110,IFSJ
011000110111,IFSP
011000111000,IFSJ
011000111001,IFSP
011000111010,IFSJ
011000111011,IFSP
011000111100,IFSP
011000111101,IFSP
011000111110,IFSP
011000111111,IFSP
011001000000,IFSJ
011001000001,IFSJ
011001000010,IFNJ
011001000011,IFNJ
011001000100,IFSJ
011001000101,IFSP
011001000110,IFNJ
011001000111,IFNP
011001001000,IFSJ
011001001001,IFSP
011001001010,IFNJ
011001001011,IFNP
011001001100,IFSP
011001001101,IFSP
011001001110,IFNP
011001001111,IFNP
011001010000,IFSJ
011001010001,IFSJ
011001010010,IFNJ
011001010011,IFNJ
011001010100,IFSJ
011001010101,IFSP
011001010110,IFNJ
011001010111,IFNP
011001011000,IFSJ
011001011001,IFSP
011001011010,IFNJ
011001011011,IFNP
011001011100,IFSP
011001011101,IFSP
011001011110,IFNP
011001011111,IFNP
011001100000,IFSJ
011001100001,IFSJ
011001100010,IFNJ
011001100011,IFNJ
011001100100,IFSJ
011001100101,IFSP
011001100110,IFNJ
011001100111,IFNP
011001101000,IFSJ
011001101001,IFSP
011001101010,IFNJ
011001101011,IFNP
011001101100,IFSP
011001101101,IFSP
011001101110,IFNP
011001101111,IFNP
011001110000,IFSJ
011001110001,IFSJ
011001110010,IFNJ
011001110011,IFNJ
011001110100,IFSJ
011001110101,IFSP
011001110110,IFNJ
011001110111,IFNP
011001111000,IFSJ
011001111001,IFSP
011001111010,IFNJ
011001111011,IFNP
011001111100,IFSP
011001111101,IFSP
011001111110,IFNP
011001111111,IFNP
011010000000,IFSJ
011010000001,IFSJ
011010000010,IFNJ
011010000011,IFNJ
011010000100,IFSJ
011010000101,IFSP
011010000110,IFNJ
011010000111,IFNP
011010001000,IFSJ
011010001001,IFSP
011010001010,IFNJ
011010001011,IFNP
011010001100,IFSP
011010001101,IFSP
011010001110,IFNP
011010001111,IFNP
011010010000,IFSJ
011010010001,IFSJ
011010010010,IFNJ
011010010011,IFNJ
011010010100,IFSJ
011010010101,IFSP
011010010110,IFNJ
011010010111,IFNP
011010011000,IFSJ
011010011001,IFSP
011010011010,IFNJ
011010011011,IFNP
011010011100,IFSP
011010011101,IFSP
011010011110,IFNP
011010011111,IFNP
011010100000,IFSJ
011010100001,IFSJ
011010100010,IFNJ
011010100011,IFNJ
011010100100,IFSJ
011010100101,IFSP
011010100110,IFNJ
011010100111,IFNP
011010101000,IFSJ
011010101001,IFSP
011010101010,IFNJ
011010101011,IFNP
011010101100,IFSP
011010101101,IFSP
011010101110,IFNP
011010101111,IFNP
011010110000,IFSJ
011010110001,IFSJ
011010110010,IFNJ
011010110011,IFNJ
011010110100,IFSJ
011010110101,IFSP
011010110110,IFNJ
011010110111,IFNP
011010111000,IFSJ
011010111001,IFSP
011010111010,IFNJ
011010111011,IFNP
011010111100,IFSP
011010111101,IFSP
011010111110,IFNP
011010111111,IFNP
011011000000,IFNJ
011011000001,IFNJ
011011000010,IFNJ
011011000011,IFNJ
011011000100,IFNJ
011011000101,IFNP
011011000110,IFNJ
011011000111,IFNP
011011001000,IFNJ
011011001001,IFNP
011011001010,IFNJ
011011001011,IFNP
011011001100,IFNP
011011001101,IFNP
011011001110,IFNP
011011001111,IFNP
011011010000,IFNJ
011011010001,IFNJ
011011010010,IFNJ
011011010011,IFNJ
011011010100,IFNJ
011011010101,IFNP
011011010110,IFNJ
011011010111,IFNP
011011011000,IFNJ
011011011001,IFNP
011011011010,IFNJ
011011011011,IFNP
011011011100,IFNP
011011011101,IFNP
011011011110,IFNP
011011011111,IFNP
011011100000,IFNJ
011011100001,IFNJ
011011100010,IFNJ
011011100011,IFNJ
011011100100,IFNJ
011011100101,IFNP
011011100110,IFNJ
011011100111,IFNP
011011101000,IFNJ
011011101001,IFNP
011011101010,IFNJ
011011101011,IFNP
011011101100,IFNP
011011101101,IFNP
011011101110,IFNP
011011101111,IFNP
011011110000,IFNJ
011011110001,IFNJ
011011110010,IFNJ
011011110011,IFNJ
011011110100,IFNJ
011011110101,IFNP
011011110110,IFNJ
011011110111,IFNP
011011111000,IFNJ
011011111001,IFNP
011011111010,IFNJ
011011111011,IFNP
011011111100,IFNP
011011111101,IFNP
011011111110,IFNP
011011111111,IFNP
011100000000,IFSJ
011100000001,IFSJ
011100000010,IFSJ
011100000011,IFSJ
011100000100,IFSJ
011100000101,IFSP
011100000110,IFSJ
011100000111,IFSP
011100001000,IFSJ
011100001001,IFSP
011100001010,IFSJ
011100001011,IFSP
011100001100,IFSP
011100001101,IFSP
011100001110,IFSP
011100001111,IFSP
011100010000,IFSJ
011100010001,IFSJ
011100010010,IFSJ
011100010011,IFSJ
011100010100,IFSJ
011100010101,IFSP
011100010110,IFSJ
011100010111,IFSP
011100011000,IFSJ
011100011001,IFSP
011100011010,IFSJ
011100011011,IFSP
011100011100,IFSP
011100011101,IFSP
011100011110,IFSP
011100011111,IFSP
011100100000,EFSJ
011100100001,EFSJ
011100100010,EFSJ
011100100011,EFSJ
011100100100,EFSJ
011100100101,EFSP
011100100110,EFSJ
011100100111,EFSP
011100101000,EFSJ
011100101001,EFSP
011100101010,EFSJ
011100101011,EFSP
011100101100,EFSP
011100101101,EFSP
011100101110,EFSP
011100101111,EFSP
011100110000,EFSJ
011100110001,EFSJ
011100110010,EFSJ
011100110011,EFSJ
011100110100,EFSJ
011100110101,EFSP
011100110110,EFSJ
011100110111,EFSP
011100111000,EFSJ
011100111001,EFSP
011100111010,EFSJ
011100111011,EFSP
011100111100,EFSP
011100111101,EFSP
011100111110,EFSP
011100111111,EFSP
011101000000,IFSJ
011101000001,IFSJ
011101000010,IFNJ
011101000011,IFNJ
011101000100,IFSJ
011101000101,IFSP
011101000110,IFNJ
011101000111,IFNP
011101001000,IFSJ
011101001001,IFSP
011101001010,IFNJ
011101001011,IFNP
011101001100,IFSP
011101001101,IFSP
011101001110,IFNP
011101001111,IFNP
011101010000,IFSJ
011101010001,IFSJ
011101010010,IFNJ
011101010011,IFNJ
011101010100,IFSJ
011101010101,IFSP
011101010110,IFNJ
011101010111,IFNP
011101011000,IFSJ
011101011001,IFSP
011101011010,IFNJ
011101011011,IFNP
011101011100,IFSP
011101011101,IFSP
011101011110,IFNP
011101011111,IFNP
011101100000,EFSJ
011101100001,EFSJ
011101100010,EFNJ
011101100011,EFNJ
011101100100,EFSJ
011101100101,EFSP
011101100110,EFNJ
011101100111,EFNP
011101101000,EFSJ
011101101001,EFSP
011101101010,EFNJ
011101101011,EFNP
011101101100,EFSP
011101101101,EFSP
011101101110,EFNP
011101101111,EFNP
011101110000,EFSJ
011101110001,EFSJ
011101110010,EFNJ
011101110011,EFNJ
011101110100,EFSJ
011101110101,EFSP
011101110110,EFNJ
011101110111,EFNP
011101111000,EFSJ
011101111001,EFSP
011101111010,EFNJ
011101111011,EFNP
011101111100,EFSP
011101111101,EFSP
011101111110,EFNP
011101111111,EFNP
011110000000,IFSJ
011110000001,IFSJ
011110000010,IFNJ
011110000011,IFNJ
011110000100,IFSJ
011110000101,IFSP
011110000110,IFNJ
011110000111,IFNP
011110001000,IFSJ
011110001001,IFSP
011110001010,IFNJ
011110001011,IFNP
011110001100,IFSP
011110001101,IFSP
011110001110,IFNP
011110001111,IFNP
011110010000,IFSJ
011110010001,IFSJ
011110010010,IFNJ
011110010011,IFNJ
011110010100,IFSJ
011110010101,IFSP
011110010110,IFNJ
011110010111,IFNP
011110011000,IFSJ
011110011001,IFSP
011110011010,IFNJ
011110011011,IFNP
011110011100,IFSP
011110011101,IFSP
011110011110,IFNP
011110011111,IFNP
011110100000,EFSJ
011110100001,EFSJ
011110100010,EFNJ
011110100011,EFNJ
011110100100,EFSJ
011110100101,EFSP
011110100110,EFNJ
011110100111,EFNP
011110101000,EFSJ
011110101001,EFSP
011110101010,EFNJ
011110101011,EFNP
011110101100,EFSP
011110101101,EFSP
011110101110,EFNP
011110101111,EFNP
011110110000,EFSJ
011110110001,EFSJ
011110110010,EFNJ
011110110011,EFNJ
011110110100,EFSJ
011110110101,EFSP
011110110110,EFNJ
011110110111,EFNP
011110111000,EFSJ
011110111001,EFSP
011110111010,EFNJ
011110111011,EFNP
011110111100,EFSP
011110111101,EFSP
011110111110,EFNP
011110111111,EFNP
011111000000,IFNJ
011111000001,IFNJ
011111000010,IFNJ
011111000011,IFNJ
011111000100,IFNJ
011111000101,IFNP
011111000110,IFNJ
011111000111,IFNP
011111001000,IFNJ
011111001001,IFNP
011111001010,IFNJ
011111001011,IFNP
011111001100,IFNP
011111001101,IFNP
011111001110,IFNP
011111001111,IFNP
011111010000,IFNJ
011111010001,IFNJ
011111010010,IFNJ
011111010011,IFNJ
011111010100,IFNJ
011111010101,IFNP
011111010110,IFNJ
011111010111,IFNP
011111011000,IFNJ
011111011001,IFNP
011111011010,IFNJ
011111011011,IFNP
011111011100,IFNP
011111011101,IFNP
011111011110,IFNP
011111011111,IFNP
011111100000,EFNJ
011111100001,EFNJ
011111100010,EFNJ
011111100011,EFNJ
011111100100,EFNJ
011111100101,EFNP
011111100110,EFNJ
011111100111,EFNP
011111101000,EFNJ
011111101001,EFNP
011111101010,EFNJ
011111101011,EFNP
011111101100,EFNP
011111101101,EFNP
011111101110,EFNP
011111101111,EFNP
011111110000,EFNJ
011111110001,EFNJ
011111110010,EFNJ
011111110011,EFNJ
011111110100,EFNJ
011111110101,EFNP
011111110110,EFNJ
011111110111,EFNP
011111111000,EFNJ
011111111001,EFNP
011111111010,EFNJ
011111111011,EFNP
011111111100,EFNP
011111111101,EFNP
011111111110,EFNP
011111111111,EFNP
100000000000,ITSJ
100000000001,ITSJ
100000000010,ITSJ
100000000011,ITSJ
100000000100,ITSJ
100000000101,ITSP
100000000110,ITSJ
100000000111,ITSP
100000001000,ITSJ
100000001001,ITSP
100000001010,ITSJ
100000001011,ITSP
100000001100,ITSP
100000001101,ITSP
100000001110,ITSP
100000001111,ITSP
100000010000,ITSJ
100000010001,ITSJ
100000010010,ITSJ
100000010011,ITSJ
100000010100,ITSJ
100000010101,ITSP
100000010110,ITSJ
100000010111,ITSP
100000011000,ITSJ
100000011001,ITSP
100000011010,ITSJ
100000011011,ITSP
100000011100,ITSP
100000011101,ITSP
100000011110,ITSP
100000011111,ITSP
100000100000,ETSJ
100000100001,ETSJ
100000100010,ETSJ
100000100011,ETSJ
100000100100,ETSJ
100000100101,ETSP
100000100110,ETSJ
100000100111,ETSP
100000101000,ETSJ
100000101001,ETSP
100000101010,ETSJ
100000101011,ETSP
100000101100,ETSP
100000101101,ETSP
100000101110,ETSP
100000101111,ETSP
100000110000,ETSJ
100000110001,ETSJ
100000110010,ETSJ
100000110011,ETSJ
100000110100,ETSJ
100000110101,ETSP
100000110110,ETSJ
100000110111,ETSP
100000111000,ETSJ
100000111001,ETSP
100000111010,ETSJ
100000111011,ETSP
100000111100,ETSP
100000111101,ETSP
100000111110,ETSP
100000111111,ETSP
100001000000,ITSJ
100001000001,ITSJ
100001000010,ITNJ
100001000011,ITNJ
100001000100,ITSJ
100001000101,ITSP
100001000110,ITNJ
100001000111,ITNP
100001001000,ITSJ
100001001001,ITSP
100001001010,ITNJ
100001001011,ITNP
100001001100,ITSP
100001001101,ITSP
100001001110,ITNP
100001001111,ITNP
100001010000,ITSJ
100001010001,ITSJ
100001010010,ITNJ
100001010011,ITNJ
100001010100,ITSJ
100001010101,ITSP
100001010110,ITNJ
100001010111,ITNP
100001011000,ITSJ
100001011001,ITSP
100001011010,ITNJ
100001011011,ITNP
100001011100,ITSP
100001011101,ITSP
100001011110,ITNP
100001011111,ITNP
100001100000,ETSJ
100001100001,ETSJ
100001100010,ETNJ
100001100011,ETNJ
100001100100,ETSJ
100001100101,ETSP
100001100110,ETNJ
100001100111,ETNP
100001101000,ETSJ
100001101001,ETSP
100001101010,ETNJ
100001101011,ETNP
100001101100,ETSP
100001101101,ETSP
100001101110,ETNP
100001101111,ETNP
100001110000,ETSJ
100001110001,ETSJ
100001110010,ETNJ
100001110011,ETNJ
100001110100,ETSJ
100001110101,ETSP
100001110110,ETNJ
100001110111,ETNP
100001111000,ETSJ
100001111001,ETSP
100001111010,ETNJ
100001111011,ETNP
100001111100,ETSP
100001111101,ETSP
100001111110,ETNP
100001111111,ETNP
100010000000,ITSJ
100010000001,ITSJ
100010000010,ITNJ
100010000011,ITNJ
100010000100,ITSJ
100010000101,ITSP
100010000110,ITNJ
100010000111,ITNP
100010001000,ITSJ
100010001001,ITSP
100010001010,ITNJ
100010001011,ITNP
100010001100,ITSP
100010001101,ITSP
100010001110,ITNP
100010001111,ITNP
100010010000,ITSJ
100010010001,ITSJ
100010010010,ITNJ
100010010011,ITNJ
100010010100,ITSJ
100010010101,ITSP
100010010110,ITNJ
100010010111,ITNP
100010011000,ITSJ
100010011001,ITSP
100010011010,ITNJ
100010011011,ITNP
100010011100,ITSP
100010011101,ITSP
100010011110,ITNP
100010011111,ITNP
100010100000,ETSJ
100010100001,ETSJ
100010100010,ETNJ
100010100011,ETNJ
100010100100,ETSJ
100010100101,ETSP
100010100110,ETNJ
100010100111,ETNP
100010101000,ETSJ
100010101001,ETSP
100010101010,ETNJ
100010101011,ETNP
100010101100,ETSP
100010101101,ETSP
100010101110,ETNP
100010101111,ETNP
100010110000,ETSJ
100010110001,ETSJ
100010110010,ETNJ
100010110011,ETNJ
100010110100,ETSJ
100010110101,ETSP
100010110110,ETNJ
100010110111,ETNP
100010111000,ETSJ
100010111001,ETSP
100010111010,ETNJ
100010111011,ETNP
100010111100,ETSP
100010111101,ETSP
100010111110,ETNP
100010111111,ETNP
100011000000,ITNJ
100011000001,ITNJ
100011000010,ITNJ
100011000011,ITNJ
100011000100,ITNJ
100011000101,ITNP
100011000110,ITNJ
100011000111,ITNP
100011001000,ITNJ
100011001001,ITNP
100011001010,ITNJ
100011001011,ITNP
100011001100,ITNP
100011001101,ITNP
100011001110,ITNP
100011001111,ITNP
100011010000,ITNJ
100011010001,ITNJ
100011010010,ITNJ
100011010011,ITNJ
100011010100,ITNJ
100011010101,ITNP
100011010110,ITNJ
100011010111,ITNP
100011011000,ITNJ
100011011001,ITNP
100011011010,ITNJ
100011011011,ITNP
100011011100,ITNP
100011011101,ITNP
100011011110,ITNP
100011011111,ITNP
100011100000,ETNJ
100011100001,ETNJ
100011100010,ETNJ
100011100011,ETNJ
100011100100,ETNJ
100011100101,ETNP
100011100110,ETNJ
100011100111,ETNP
100011101000,ETNJ
100011101001,ETNP
100011101010,ETNJ
100011101011,ETNP
100011101100,ETNP
100011101101,ETNP
100011101110,ETNP
100011101111,ETNP
100011110000,ETNJ
100011110001,ETNJ
100011110010,ETNJ
100011110011,ETNJ
100011110100,ETNJ
100011110101,ETNP
100011110110,ETNJ
100011110111,ETNP
100011111000,ETNJ
100011111001,ETNP
100011111010,ETNJ
100011111011,ETNP
100011111100,ETNP
100011111101,ETNP
100011111110,ETNP
100011111111,ETNP
100100000000,ETSJ
100100000001,ETSJ
100100000010,ETSJ
100100000011,ETSJ
100100000100,ETSJ
100100000101,ETSP
100100000110,ETSJ
100100000111,ETSP
100100001000,ETSJ
100100001001,ETSP
100100001010,ETSJ
100100001011,ETSP
100100001100,ETSP
100100001101,ETSP
100100001110,ETSP
100100001111,ETSP
100100010000,ETSJ
100100010001,ETSJ
100100010010,ETSJ
100100010011,ETSJ
100100010100,ETSJ
100100010101,ETSP
100100010110,ETSJ
100100010111,ETSP
100100011000,ETSJ
100100011001,ETSP
100100011010,ETSJ
100100011011,ETSP
100100011100,ETSP
100100011101,ETSP
100100011110,ETSP
100100011111,ETSP
100100100000,ETSJ
100100100001,ETSJ
100100100010,ETSJ
100100100011,ETSJ
100100100100,ETSJ
100100100101,ETSP
100100100110,ETSJ
100100100111,ETSP
100100101000,ETSJ
100100101001,ETSP
100100101010,ETSJ
100100101011,ETSP
100100101100,ETSP
100100101101,ETSP
100100101110,ETSP
100100101111,ETSP
100100110000,ETSJ
100100110001,ETSJ
100100110010,ETSJ
100100110011,ETSJ
100100110100,ETSJ
100100110101,ETSP
100100110110,ETSJ
100100110111,ETSP
100100111000,ETSJ
100100111001,ETSP
100100111010,ETSJ
100100111011,ETSP
100100111100,ETSP
100100111101,ETSP
100100111110,ETSP
100100111111,ETSP
100101000000,ETSJ
100101000001,ETSJ
100101000010,ETNJ
100101000011,ETNJ
100101000100,ETSJ
100101000101,ETSP
100101000110,ETNJ
100101000111,ETNP
100101001000,ETSJ
100101001001,ETSP
100101001010,ETNJ
100101001011,ETNP
100101001100,ETSP
100101001101,ETSP
100101001110,ETNP
100101001111,ETNP
100101010000,ETSJ
100101010001,ETSJ
100101010010,ETNJ
100101010011,ETNJ
100101010100,ETSJ
100101010101,ETSP
100101010110,ETNJ
100101010111,ETNP
100101011000,ETSJ
100101011001,ETSP
100101011010,ETNJ
100101011011,ETNP
100101011100,ETSP
100101011101,ETSP
100101011110,ETNP
100101011111,ETNP
100101100000,ETSJ
100101100001,ETSJ
100101100010,ETNJ
100101100011,ETNJ
100101100100,ETSJ
100101100101,ETSP
100101100110,ETNJ
100101100111,ETNP
100101101000,ETSJ
100101101001,ETSP
100101101010,ETNJ
100101101011,ETNP
100101101100,ETSP
100101101101,ETSP
100101101110,ETNP
100101101111,ETNP
100101110000,ETSJ
100101110001,ETSJ
100101110010,ETNJ
100101110011,ETNJ
100101110100,ETSJ
100101110101,ETSP
100101110110,ETNJ
100101110111,ETNP
100101111000,ETSJ
100101111001,ETSP
100101111010,ETNJ
100101111011,ETNP
100101111100,ETSP
100101111101,ETSP
100101111110,ETNP
100101111111,ETNP
100110000000,ETSJ
100110000001,ETSJ
100110000010,ETNJ
100110000011,ETNJ
100110000100,ETSJ
100110000101,ETSP
100110000110,ETNJ
100110000111,ETNP
100110001000,ETSJ
100110001001,ETSP
100110001010,ETNJ
100110001011,ETNP
100110001100,ETSP
100110001101,ETSP
100110001110,ETNP
100110001111,ETNP
100110010000,ETSJ
100110010001,ETSJ
100110010010,ETNJ
100110010011,ETNJ
100110010100,ETSJ
100110010101,ETSP
100110010110,ETNJ
100110010111,ETNP
100110011000,ETSJ
100110011001,ETSP
100110011010,ETNJ
100110011011,ETNP
100110011100,ETSP
100110011101,ETSP
100110011110,ETNP
100110011111,ETNP
100110100000,ETSJ
100110100001,ETSJ
100110100010,ETNJ
100110100011,ETNJ
100110100100,ETSJ
100110100101,ETSP
100110100110,ETNJ
100110100111,ETNP
100110101000,ETSJ
100110101001,ETSP
100110101010,ETNJ
100110101011,ETNP
100110101100,ETSP
100110101101,ETSP
100110101110,ETNP
100110101111,ETNP
100110110000,ETSJ
100110110001,ETSJ
100110110010,ETNJ
100110110011,ETNJ
100110110100,ETSJ
100110110101,ETSP
100110110110,ETNJ
100110110111,ETNP
100110111000,ETSJ
100110111001,ETSP
100110111010,ETNJ
100110111011,ETNP
100110111100,ETSP
100110111101,ETSP
100110111110,ETNP
100110111111,ETNP
100111000000,ETNJ
100111000001,ETNJ
100111000010,ETNJ
100111000011,ETNJ
100111000100,ETNJ
100111000101,ETNP
100111000110,ETNJ
100111000111,ETNP
100111001000,ETNJ
100111001001,ETNP
100111001010,ETNJ
100111001011,ETNP
100111001100,ETNP
100111001101,ETNP
100111001110,ETNP
100111001111,ETNP
100111010000,ETNJ
100111010001,ETNJ
100111010010,ETNJ
100111010011,ETNJ
100111010100,ETNJ
100111010101,ETNP
100111010110,ETNJ
100111010111,ETNP
100111011000,ETNJ
100111011001,ETNP
100111011010,ETNJ
100111011011,ETNP
100111011100,ETNP
100111011101,ETNP
100111011110,ETNP
100111011111,ETNP
100111100000,ETNJ
100111100001,ETNJ
100111100010,ETNJ
100111100011,ETNJ
100111100100,ETNJ
100111100101,ETNP
100111100110,ETNJ
100111100111,ETNP
100111101000,ETNJ
100111101001,ETNP
100111101010,ETNJ
100111101011,ETNP
100111101100,ETNP
100111101101,ETNP
100111101110,ETNP
100111101111,ETNP
100111110000,ETNJ
100111110001,ETNJ
100111110010,ETNJ
100111110011,ETNJ
100111110100,ETNJ
100111110101,ETNP
100111110110,ETNJ
100111110111,ETNP
100111111000,ETNJ
100111111001,ETNP
100111111010,ETNJ
100111111011,ETNP
100111111100,ETNP
100111111101,ETNP
100111111110,ETNP
100111111111,ETNP
101000000000,ITSJ
101000000001,ITSJ
101000000010,ITSJ
101000000011,ITSJ
101000000100,ITSJ
101000000101,ITSP
101000000110,ITSJ
101000000111,ITSP
101000001000,ITSJ
101000001001,ITSP
101000001010,ITSJ
101000001011,ITSP
101000001100,ITSP
101000001101,ITSP
101000001110,ITSP
101000001111,ITSP
101000010000,IFSJ
101000010001,IFSJ
101000010010,IFSJ
101000010011,IFSJ
101000010100,IFSJ
101000010101,IFSP
101000010110,IFSJ
101000010111,IFSP
101000011000,IFSJ
101000011001,IFSP
101000011010,IFSJ
101000011011,IFSP
101000011100,IFSP
101000011101,IFSP
101000011110,IFSP
101000011111,IFSP
101000100000,ETSJ
101000100001,ETSJ
101000100010,ETSJ
101000100011,ETSJ
101000100100,ETSJ
101000100101,ETSP
101000100110,ETSJ
101000100111,ETSP
101000101000,ETSJ
101000101001,ETSP
101000101010,ETSJ
101000101011,ETSP
101000101100,ETSP
101000101101,ETSP
101000101110,ETSP
101000101111,ETSP
101000110000,EFSJ
101000110001,EFSJ
101000110010,EFSJ
101000110011,EFSJ
101000110100,EFSJ
101000110101,EFSP
101000110110,EFSJ
101000110111,EFSP
101000111000,EFSJ
101000111001,EFSP
101000111010,EFSJ
101000111011,EFSP
101000111100,EFSP
101000111101,EFSP
101000111110,EFSP
101000111111,EFSP
101001000000,ITSJ
101001000001,ITSJ
101001000010,ITNJ
101001000011,ITNJ
101001000100,ITSJ
101001000101,ITSP
101001000110,ITNJ
101001000111,ITNP
101001001000,ITSJ
101001001001,ITSP
101001001010,ITNJ
101001001011,ITNP
101001001100,ITSP
101001001101,ITSP
101001001110,ITNP
101001001111,ITNP
101001010000,IFSJ
101001010001,IFSJ
101001010010,IFNJ
101001010011,IFNJ
101001010100,IFSJ
101001010101,IFSP
101001010110,IFNJ
101001010111,IFNP
101001011000,IFSJ
101001011001,IFSP
101001011010,IFNJ
101001011011,IFNP
101001011100,IFSP
101001011101,IFSP
101001011110,IFNP
101001011111,IFNP
101001100000,ETSJ
101001100001,ETSJ
101001100010,ETNJ
101001100011,ETNJ
101001100100,ETSJ
101001100101,ETSP
101001100110,ETNJ
101001100111,ETNP
101001101000,ETSJ
101001101001,ETSP
